s,C
Time,"TEMP_CENTER"
 1.5661314E+001, 3.2463174E+002
 1.5694098E+001, 2.8380253E+002
 1.5726882E+001, 2.1744216E+002
 1.5759665E+001, 1.8360026E+002
 1.5781521E+001, 1.5894490E+002
 1.5814305E+001, 1.2974333E+002
 1.5849274E+001, 9.0386073E+001
 1.5873316E+001, 7.2842931E+001
 1.5909378E+001, 6.5780063E+001
 1.5933419E+001, 5.9384428E+001
 1.5969481E+001, 5.3718253E+001
 1.5993523E+001, 5.4670765E+001
 1.6029585E+001, 7.8150306E+001
 1.6050359E+001, 1.2739497E+002
 1.6081521E+001, 2.0139279E+002
 1.6110604E+001, 3.4027972E+002
 1.6147994E+001, 5.5815414E+002
 1.6176037E+001, 6.9586377E+002
 1.6200915E+001, 7.2265693E+002
 1.6234915E+001, 7.1492343E+002
 1.6262280E+001, 6.7278870E+002
 1.6298768E+001, 5.5904798E+002
 1.6326134E+001, 3.9603808E+002
 1.6353500E+001, 2.8439231E+002
 1.6380865E+001, 2.1637967E+002
 1.6417353E+001, 1.8783797E+002
 1.6445631E+001, 1.7897533E+002
 1.6475733E+001, 1.7251069E+002
 1.6505836E+001, 1.7000283E+002
 1.6535938E+001, 1.5624681E+002
 1.6564959E+001, 1.3632136E+002
 1.6591817E+001, 1.2555103E+002
 1.6627627E+001, 1.1174864E+002
 1.6654485E+001, 9.4022754E+001
 1.6681342E+001, 8.6207488E+001
 1.6717153E+001, 7.4841691E+001
 1.6744010E+001, 6.0119607E+001
 1.6770868E+001, 4.9765356E+001
 1.6806678E+001, 4.1084353E+001
 1.6836222E+001, 3.5713404E+001
 1.6865765E+001, 3.3109243E+001
 1.6895309E+001, 3.1527912E+001
 1.6924852E+001, 3.0465727E+001
 1.6954396E+001, 2.9795394E+001
 1.6980335E+001, 3.0403845E+001
 1.7014920E+001, 4.2495883E+001
 1.7041724E+001, 7.9864682E+001
 1.7070257E+001, 1.4036805E+002
 1.7108301E+001, 2.8169721E+002
 1.7136834E+001, 5.2086673E+002
 1.7165367E+001, 6.2269258E+002
 1.7193901E+001, 5.9123037E+002
 1.7225287E+001, 5.2373839E+002
 1.7256673E+001, 5.6126585E+002
 1.7288060E+001, 6.0761899E+002
 1.7319446E+001, 4.9276725E+002
 1.7347301E+001, 3.2599992E+002
 1.7375157E+001, 2.6387623E+002
 1.7403012E+001, 2.5597462E+002
 1.7430867E+001, 2.6057160E+002
 1.7468007E+001, 1.9962113E+002
 1.7495863E+001, 1.5491881E+002
 1.7523718E+001, 1.4459466E+002
 1.7551573E+001, 1.4875723E+002
 1.7582214E+001, 1.4733148E+002
 1.7612855E+001, 1.2789005E+002
 1.7643495E+001, 9.6761612E+001
 1.7674136E+001, 7.2113175E+001
 1.7704777E+001, 5.8243648E+001
 1.7735418E+001, 5.0455170E+001
 1.7766059E+001, 4.5043833E+001
 1.7796699E+001, 4.0945511E+001
 1.7827340E+001, 3.8059930E+001
 1.7856813E+001, 3.5850337E+001
 1.7883950E+001, 3.4724497E+001
 1.7911086E+001, 3.6802308E+001
 1.7947269E+001, 7.0566489E+001
 1.7976215E+001, 2.1253944E+002
 1.8009050E+001, 5.2398248E+002
 1.8030941E+001, 7.0529248E+002
 1.8063776E+001, 6.6041738E+002
 1.8096612E+001, 5.1873367E+002
 1.8128168E+001, 4.0144207E+002
 1.8157165E+001, 3.4914050E+002
 1.8186163E+001, 3.1314597E+002
 1.8215160E+001, 2.8214845E+002
 1.8244158E+001, 2.6233113E+002
 1.8273155E+001, 2.6264774E+002
 1.8302153E+001, 2.7941882E+002
 1.8331150E+001, 3.4904872E+002
 1.8362081E+001, 4.4825586E+002
 1.8393978E+001, 5.0198849E+002
 1.8425876E+001, 4.6607053E+002
 1.8457773E+001, 3.3941669E+002
 1.8489670E+001, 2.2121629E+002
 1.8510935E+001, 1.5321062E+002
 1.8542832E+001, 1.1353401E+002
 1.8574729E+001, 8.6668907E+001
 1.8606627E+001, 7.0776149E+001
 1.8638524E+001, 6.0651820E+001
 1.8661915E+001, 5.4598715E+001
 1.8697002E+001, 5.0955048E+001
 1.8720394E+001, 5.4107955E+001
 1.8755481E+001, 7.3717048E+001
 1.8790568E+001, 1.1161595E+002
 1.8813959E+001, 1.5114248E+002
 1.8849046E+001, 1.8194504E+002
 1.8872437E+001, 1.7794091E+002
 1.8907524E+001, 1.4981073E+002
 1.8930915E+001, 1.0992385E+002
 1.8966002E+001, 8.9193446E+001
 1.9001089E+001, 1.0229572E+002
 1.9024481E+001, 1.4653469E+002
 1.9059568E+001, 2.1041492E+002
 1.9080620E+001, 2.6501790E+002
 1.9112197E+001, 3.0551695E+002
 1.9143775E+001, 3.6162513E+002
 1.9175353E+001, 4.1073525E+002
 1.9206931E+001, 3.4520468E+002
 1.9238508E+001, 2.3294899E+002
 1.9269033E+001, 1.8529288E+002
 1.9298399E+001, 1.7931993E+002
 1.9329660E+001, 1.6610585E+002
 1.9350500E+001, 1.4844452E+002
 1.9381761E+001, 1.2955412E+002
 1.9413021E+001, 1.1382820E+002
