s,C
Time,"TEMP_CENTER"
 1.9932774E+001, 2.0496971E+001
 1.9964954E+001, 2.0501210E+001
 1.9981044E+001, 2.0504548E+001
 2.0013224E+001, 2.0508102E+001
 2.0045405E+001, 2.0513629E+001
 2.0077585E+001, 2.0519177E+001
 2.0111374E+001, 2.0524456E+001
 2.0146773E+001, 2.0526991E+001
 2.0164472E+001, 2.0526982E+001
 2.0199870E+001, 2.0526270E+001
 2.0235268E+001, 2.0523813E+001
 2.0254737E+001, 2.0520070E+001
 2.0293676E+001, 2.0514651E+001
 2.0313145E+001, 2.0508366E+001
 2.0352083E+001, 2.0501998E+001
 2.0371552E+001, 2.0495588E+001
 2.0410490E+001, 2.0489416E+001
 2.0449428E+001, 2.0481304E+001
 2.0468897E+001, 2.0475452E+001
 2.0505886E+001, 2.0469839E+001
 2.0523406E+001, 2.0464625E+001
 2.0558446E+001, 2.0459285E+001
 2.0593486E+001, 2.0451431E+001
 2.0611005E+001, 2.0445043E+001
 2.0646045E+001, 2.0438629E+001
 2.0678810E+001, 2.0430885E+001
 2.0709300E+001, 2.0424394E+001
 2.0742839E+001, 2.0417648E+001
 2.0776377E+001, 2.0410881E+001
 2.0794824E+001, 2.0405560E+001
